User_ID,Position,Experience_Level,Expertise,Primary_Language,Secondary_Languages,Gender,Industry,Education,Years_of_Experience,Availability,Location,Mentoring_Preferences,Communication_Methods
Mentee_2462,Game Designer,Entry,"['Storyboarding', 'Gameplay Mechanics']",None,"['Python', 'JavaScript', 'HTML5']",Non-binary,Gaming,PhD,0,Full-time,East Richard,Career Guidance,Chat
Mentee_2463,Game Designer,Junior,['Gameplay Mechanics'],None,"['HTML5', 'JavaScript', 'Python']",Female,Web Development,Masters,3,Freelance,Smithfort,Technical Skills,Video Calls
Mentee_2464,Front-End Developer,Mid,['Vue.js'],TypeScript,"['Sass', 'HTML', 'Elm']",Non-binary,Enterprise Software,High School,7,Full-time,Port Rachelland,Project Collaboration,Video Calls
Mentee_2465,Back-End Developer,Entry,"['Flask', 'Express.js']",Java,"['PHP', 'Go', 'SQL']",Female,Media,PhD,1,Freelance,Robertshire,Project Collaboration,Video Calls
Mentee_2466,Cloud Engineer,Entry,['Azure'],Python,"['Rust', 'Clojure', 'Ruby']",Female,Government,PhD,0,Full-time,Ayalaland,Technical Skills,Chat
Mentee_2467,ERP Consultant,Entry,"['User Training', 'Business Process Reengineering']",None,"['SQL', 'Java', 'Python']",Prefer not to say,Cybersecurity,High School,0,Full-time,South Laurafurt,Career Guidance,Chat
Mentee_2468,Digital Marketing Specialist,Junior,"['Analytics', 'Email Marketing', 'Social Media Marketing']",None,"['CSS', 'HTML', 'SQL']",Prefer not to say,Data Science,High School,3,Full-time,Lake Gregorymouth,Technical Skills,Email
Mentee_2469,Cryptography Engineer,Junior,"['Blockchain', 'Secure Communication', 'Security Protocols']",C,"['Swift', 'Go', 'Rust']",Prefer not to say,Data Science,Masters,2,Freelance,Christinaview,Project Collaboration,Chat
Mentee_2470,Business Analyst,Junior,"['Requirements Gathering', 'Business Intelligence']",Python,"['R', 'C#', 'PHP']",Prefer not to say,Transportation,Bachelors,3,Part-time,Alejandroport,Technical Skills,Video Calls
Mentee_2471,Front-End Developer,Junior,"['Angular', 'React', 'Bootstrap']",TypeScript,"['Less', 'HTML', 'CSS']",Non-binary,Transportation,High School,2,Part-time,Lake Hannahtown,Career Guidance,Email
Mentee_2472,Cryptography Engineer,Mid,"['Secure Communication', 'Encryption Algorithms', 'Blockchain']",C,"['C++', 'Rust', 'Swift']",Non-binary,Manufacturing,PhD,7,Full-time,Masonbury,Project Collaboration,Video Calls
Mentee_2473,Robotics Engineer,Entry,"['Sensors', 'Machine Learning', 'Embedded Systems']",Python,"['C++', 'JavaScript', 'Rust']",Prefer not to say,Telecommunications,Masters,1,Full-time,Jennifertown,Career Guidance,Email
Mentee_2474,Blockchain Developer,Junior,"['Decentralized Applications', 'Blockchain Architecture']",Solidity,"['Java', 'C++', 'Go']",Non-binary,Media,PhD,2,Full-time,South Patrick,Technical Skills,Video Calls
Mentee_2475,UI/UX Researcher,Entry,"['A/B Testing', 'User Research']",None,[],Male,Mobile Development,Masters,0,Full-time,North Dylanchester,Career Guidance,Chat
Mentee_2476,System Administrator,Mid,"['Linux Administration', 'Virtualization', 'Windows Administration']",Python,"['Perl', 'Ruby', 'Java']",Female,Biotechnology,Bachelors,5,Full-time,Edwardbury,Career Guidance,Video Calls
Mentee_2477,Blockchain Developer,Mid,['Smart Contracts'],JavaScript,"['Go', 'Java', 'Python']",Non-binary,Mobile Development,Bachelors,5,Freelance,Bretthaven,Career Guidance,Video Calls
Mentee_2478,Back-End Developer,Entry,['Django'],Ruby,"['C#', 'SQL', 'Perl']",Female,Energy,Bachelors,1,Full-time,Carrillomouth,Technical Skills,Email
Mentee_2479,Machine Learning Engineer,Mid,['Scikit-learn'],R,"['Java', 'Swift', 'Scala']",Male,Government,Bachelors,6,Full-time,New Lawrencetown,Project Collaboration,Chat
Mentee_2480,Machine Learning Engineer,Junior,"['Scikit-learn', 'PyTorch', 'XGBoost']",Python,"['C++', 'Java', 'Julia']",Male,Energy,PhD,2,Freelance,Lake Hannahtown,Career Guidance,Video Calls
Mentee_2481,Back-End Developer,Entry,"['Django', 'Flask', 'Spring']",Python,"['C#', 'Go', 'Perl']",Female,Energy,Masters,1,Part-time,North Nicholasfurt,Project Collaboration,Email
Mentee_2482,Artificial Intelligence Engineer,Entry,"['Computer Vision', 'Natural Language Processing', 'Reinforcement Learning']",R,"['Java', 'Julia', 'Swift']",Prefer not to say,Enterprise Software,Bachelors,1,Full-time,Annashire,Career Guidance,Email
Mentee_2483,Back-End Developer,Junior,"['Express.js', 'Spring', 'Django']",Java,"['SQL', 'Go', 'PHP']",Non-binary,Energy,High School,3,Full-time,Alejandroport,Career Guidance,Video Calls
Mentee_2484,IT Project Manager,Mid,"['Stakeholder Communication', 'Budgeting', 'Risk Management']",None,[],Prefer not to say,Government,High School,7,Part-time,North Nicholasfurt,Career Guidance,Chat
Mentee_2485,Front-End Developer,Junior,"['React', 'Vue.js', 'Tailwind CSS']",TypeScript,"['HTML', 'Elm', 'Less']",Prefer not to say,Gaming,PhD,2,Full-time,Edwardbury,Technical Skills,Video Calls
Mentee_2486,Data Scientist,Entry,['TensorFlow'],Python,"['Julia', 'JavaScript', 'SQL']",Female,Gaming,Bachelors,0,Freelance,Lake Hannahtown,Career Guidance,Chat
Mentee_2487,Quality Assurance Engineer,Entry,"['Manual Testing', 'Test Automation', 'Regression Testing']",None,"['Java', 'Python', 'Ruby']",Female,Energy,Masters,0,Freelance,Bretthaven,Technical Skills,Chat
Mentee_2488,Machine Learning Engineer,Junior,['TensorFlow'],Python,"['C++', 'Swift', 'Julia']",Non-binary,Enterprise Software,PhD,2,Freelance,Andrewfurt,Technical Skills,Email
Mentee_2489,System Administrator,Junior,"['Virtualization', 'Windows Administration', 'Networking']",Python,"['Java', 'Ruby', 'Go']",Non-binary,Cybersecurity,Bachelors,3,Part-time,New Patricia,Technical Skills,Chat
Mentee_2490,E-commerce Specialist,Junior,"['Content Management', 'User Experience Design', 'SEO Optimization']",CSS,"['JavaScript', 'Python', 'SQL']",Non-binary,Energy,PhD,2,Full-time,Masonbury,Career Guidance,Chat
Mentee_2491,Cryptography Engineer,Junior,"['Key Management', 'Blockchain']",Python,"['Java', 'C++', 'Go']",Female,Retail,PhD,3,Freelance,New Jessica,Career Guidance,Chat
Mentee_2492,SEO Specialist,Mid,['Keyword Research'],None,"['Python', 'HTML', 'JavaScript']",Non-binary,Transportation,High School,7,Freelance,Liuburgh,Project Collaboration,Email
Mentee_2493,Game Designer,Mid,['Character Design'],None,"['C#', 'Python', 'HTML5']",Non-binary,Telecommunications,High School,5,Full-time,Lake Charlesburgh,Project Collaboration,Video Calls
Mentee_2494,Artificial Intelligence Engineer,Entry,['Reinforcement Learning'],Python,"['C++', 'Julia', 'Scala']",Female,Government,Masters,1,Freelance,Andrewfurt,Technical Skills,Email
Mentee_2495,UI/UX Researcher,Entry,['Usability Testing'],None,[],Male,Retail,PhD,1,Full-time,Richardsonchester,Project Collaboration,Video Calls
Mentee_2496,AR/VR Content Creator,Mid,"['Interactive Design', 'Animation']",C#,"['HTML5', 'JavaScript', 'CSS']",Male,Transportation,PhD,4,Part-time,Port Rachelland,Project Collaboration,Email
Mentee_2497,SEO Specialist,Mid,"['Content Strategy', 'Off-Page SEO']",None,"['CSS', 'Python', 'SQL']",Non-binary,Telecommunications,High School,6,Freelance,Ramirezhaven,Career Guidance,Chat
Mentee_2498,Data Analyst,Mid,['Data Visualization'],Python,"['R', 'JavaScript', 'Excel']",Female,Automotive,PhD,7,Part-time,New Annton,Project Collaboration,Email
Mentee_2499,Cryptography Engineer,Junior,"['Secure Communication', 'Blockchain', 'Key Management']",C,"['Swift', 'Go', 'Rust']",Non-binary,Media,High School,3,Part-time,West Christinamouth,Technical Skills,Chat
Mentee_2500,ERP Consultant,Junior,['User Training'],None,"['SQL', 'Java', 'Python']",Non-binary,Automotive,Bachelors,2,Freelance,New Jessica,Career Guidance,Email
Mentee_2501,AR/VR Content Creator,Mid,['Interactive Design'],C#,"['JavaScript', 'HTML5', 'CSS']",Male,Biotechnology,High School,6,Freelance,Lake Charlesburgh,Career Guidance,Video Calls
Mentee_2502,ERP Consultant,Junior,"['Data Migration', 'Business Process Reengineering']",None,"['C#', 'PHP', 'SQL']",Female,Biotechnology,Masters,3,Freelance,South Patrick,Career Guidance,Chat
Mentee_2503,SEO Specialist,Junior,"['Analytics', 'Keyword Research', 'On-Page SEO']",None,"['SQL', 'HTML', 'JavaScript']",Male,Telecommunications,Bachelors,3,Freelance,Tiffanyhaven,Technical Skills,Chat
Mentee_2504,AR/VR Content Creator,Junior,"['User Experience', 'Simulation']",C#,"['HTML5', 'Python', 'JavaScript']",Prefer not to say,Media,High School,3,Part-time,Masonbury,Project Collaboration,Chat
Mentee_2505,Data Analyst,Entry,"['Dashboard Creation', 'Data Visualization']",SQL,"['JavaScript', 'Excel', 'Power BI']",Non-binary,Government,PhD,0,Full-time,Masonbury,Project Collaboration,Email
Mentee_2506,Business Analyst,Junior,['Requirements Gathering'],Python,"['PHP', 'C#', 'JavaScript']",Non-binary,Retail,PhD,2,Full-time,Michaelport,Project Collaboration,Email
Mentee_2507,Data Scientist,Entry,"['NumPy', 'TensorFlow', 'Scikit-learn']",R,"['Scala', 'MATLAB', 'SQL']",Male,Telecommunications,Bachelors,0,Part-time,Thomasville,Project Collaboration,Email
Mentee_2508,UI/UX Researcher,Junior,"['A/B Testing', 'Customer Journey Mapping']",None,[],Non-binary,Data Science,High School,3,Part-time,Robertsfurt,Career Guidance,Video Calls
Mentee_2509,Systems Architect,Entry,['Enterprise Architecture'],C#,"['Go', 'Ruby', 'Python']",Male,Cloud Computing,Masters,1,Full-time,Griffithmouth,Project Collaboration,Email
Mentee_2510,IT Consultant,Entry,"['Business Analysis', 'IT Governance']",None,[],Prefer not to say,Cybersecurity,Masters,1,Full-time,New Andrewtown,Career Guidance,Email
Mentee_2511,AR/VR Developer,Junior,"['Game Development', 'Simulation', 'Virtual Reality']",C++,"['HTML5', 'Python', 'CSS']",Prefer not to say,Media,High School,3,Freelance,Andersonshire,Project Collaboration,Email
Mentee_2512,AR/VR Content Creator,Mid,['3D Modeling'],C++,"['Python', 'Java', 'CSS']",Female,Telecommunications,High School,5,Freelance,Ayalaland,Career Guidance,Video Calls
Mentee_2513,IT Project Manager,Entry,"['Project Planning', 'Stakeholder Communication']",None,[],Female,Gaming,Masters,1,Part-time,East Richard,Technical Skills,Video Calls
Mentee_2514,AR/VR Content Creator,Junior,"['Animation', 'Interactive Design', '3D Modeling']",C++,"['Java', 'Python', 'JavaScript']",Male,Automotive,High School,3,Freelance,Lake Gregorymouth,Technical Skills,Email
Mentee_2515,Machine Learning Engineer,Mid,"['XGBoost', 'Keras']",Python,"['Swift', 'C++', 'Java']",Non-binary,Enterprise Software,PhD,5,Freelance,Waltersmouth,Career Guidance,Chat
Mentee_2516,Mobile Developer,Mid,['Flutter'],Kotlin,"['Rust', 'C#', 'Objective-C']",Female,Mobile Development,PhD,4,Part-time,Thomasville,Technical Skills,Video Calls
Mentee_2517,Systems Architect,Junior,"['API Design', 'Integration Patterns', 'Enterprise Architecture']",Java,"['Ruby', 'Go', 'Python']",Female,Gaming,Masters,2,Full-time,New Jessica,Career Guidance,Chat
Mentee_2518,Quality Assurance Engineer,Mid,['Performance Testing'],None,"['Java', 'JavaScript', 'C#']",Non-binary,Cloud Computing,High School,4,Full-time,East Jessicatown,Technical Skills,Chat
Mentee_2519,SEO Specialist,Entry,"['Content Strategy', 'Keyword Research', 'On-Page SEO']",None,"['JavaScript', 'CSS', 'Python']",Prefer not to say,Data Science,Masters,0,Part-time,Andersonshire,Project Collaboration,Email
Mentee_2520,SEO Specialist,Mid,"['On-Page SEO', 'Off-Page SEO']",None,"['HTML', 'JavaScript', 'CSS']",Non-binary,Automotive,PhD,7,Full-time,West Samanthaport,Technical Skills,Chat
Mentee_2521,System Administrator,Junior,"['Networking', 'Linux Administration']",Python,"['Java', 'Ruby', 'PowerShell']",Female,Web Development,Masters,3,Freelance,West Samanthaport,Technical Skills,Video Calls
Mentee_2522,Blockchain Developer,Junior,"['Cryptography', 'Blockchain Architecture', 'Consensus Algorithms']",Solidity,"['Go', 'Rust', 'Java']",Female,Telecommunications,High School,2,Full-time,New Patricia,Technical Skills,Video Calls
Mentee_2523,Game Developer,Mid,['Game Design'],C++,"['JavaScript', 'Java', 'HTML5']",Female,Government,PhD,7,Part-time,Port Stephanie,Technical Skills,Email
Mentee_2524,Mobile Developer,Junior,"['iOS Development', 'Flutter', 'Xamarin']",Kotlin,"['Objective-C', 'C#', 'Java']",Male,Automotive,High School,3,Part-time,Richardsonchester,Career Guidance,Video Calls
Mentee_2525,DevOps Engineer,Junior,"['Kubernetes', 'AWS']",Python,"['PowerShell', 'Ruby', 'Bash']",Non-binary,Cloud Computing,Bachelors,2,Full-time,Nicolefort,Technical Skills,Chat
Mentee_2526,Cryptography Engineer,Junior,"['Secure Communication', 'Key Management']",Python,"['Java', 'C++', 'Go']",Prefer not to say,Data Science,PhD,3,Full-time,South Amandaside,Technical Skills,Email
Mentee_2527,Cloud Engineer,Mid,"['Azure', 'AWS']",Java,"['Rust', 'PHP', 'Scala']",Female,Government,Bachelors,4,Full-time,Lake James,Career Guidance,Video Calls
Mentee_2528,Cloud Engineer,Mid,['CloudFormation'],Java,"['Scala', 'Ruby', 'PHP']",Non-binary,Automotive,Bachelors,4,Full-time,New Melvinstad,Career Guidance,Email
Mentee_2529,Full-Stack Developer,Entry,['Angular'],JavaScript,"['HTML', 'GraphQL', 'SQL']",Prefer not to say,Enterprise Software,Masters,1,Part-time,Williamshaven,Project Collaboration,Chat
Mentee_2530,ERP Consultant,Mid,"['Business Process Reengineering', 'Change Management']",None,"['SQL', 'Python', 'PHP']",Female,Media,Bachelors,4,Full-time,New Nancyport,Career Guidance,Chat
Mentee_2531,Cloud Engineer,Junior,['CloudFormation'],Java,"['Clojure', 'Rust', 'Scala']",Male,Data Science,High School,3,Part-time,Masonbury,Project Collaboration,Video Calls
Mentee_2532,AR/VR Developer,Entry,"['Game Development', '3D Modeling', 'Virtual Reality']",C#,"['HTML5', 'Python', 'Unity']",Male,Web Development,Masters,0,Freelance,Rosalesfort,Technical Skills,Chat
Mentee_2533,DevOps Engineer,Mid,"['Azure', 'AWS']",Python,"['Perl', 'PowerShell', 'Ruby']",Prefer not to say,Telecommunications,Bachelors,7,Full-time,New Annton,Project Collaboration,Email
Mentee_2534,Game Developer,Mid,['Unity'],C++,"['Swift', 'Python', 'HTML5']",Prefer not to say,Energy,Masters,7,Full-time,East Richard,Project Collaboration,Chat
Mentee_2535,Digital Marketing Specialist,Mid,"['Email Marketing', 'Content Marketing', 'Analytics']",None,"['JavaScript', 'Python', 'HTML']",Male,Automotive,Bachelors,4,Freelance,South Roberto,Career Guidance,Chat
Mentee_2536,Quality Assurance Engineer,Junior,"['Regression Testing', 'Test Planning', 'Test Automation']",None,"['JavaScript', 'C#', 'Python']",Female,Web Development,High School,3,Full-time,Lake Hannahtown,Career Guidance,Chat
Mentee_2537,Robotics Engineer,Entry,"['Sensors', 'Machine Learning', 'Control Systems']",Python,"['JavaScript', 'Java', 'Rust']",Male,Manufacturing,Masters,1,Freelance,Carrillomouth,Project Collaboration,Email
Mentee_2538,Cloud Engineer,Entry,"['Serverless Architecture', 'CloudFormation', 'Google Cloud Platform']",Java,"['Clojure', 'Rust', 'PHP']",Female,Government,High School,0,Freelance,Thomasville,Career Guidance,Email
Mentee_2539,Technical Writer,Mid,"['Content Management', 'API Documentation']",None,[],Non-binary,Mobile Development,PhD,4,Freelance,Nortonfurt,Career Guidance,Video Calls
Mentee_2540,Data Scientist,Junior,['Pandas'],R,"['Julia', 'JavaScript', 'MATLAB']",Prefer not to say,Cybersecurity,Bachelors,2,Part-time,Lake Cameronchester,Career Guidance,Video Calls
Mentee_2541,Blockchain Developer,Entry,['Decentralized Applications'],Solidity,"['Python', 'Rust', 'C++']",Female,Energy,Masters,0,Freelance,Debrafort,Career Guidance,Video Calls
Mentee_2542,Cloud Engineer,Entry,['Google Cloud Platform'],Java,"['PHP', 'Clojure', 'Rust']",Male,Manufacturing,Bachelors,0,Full-time,Lorifort,Technical Skills,Chat
Mentee_2543,Data Engineer,Junior,"['Big Data Technologies', 'ETL Processes']",SQL,"['C++', 'Scala', 'R']",Female,Mobile Development,High School,2,Full-time,Lake Gregorymouth,Project Collaboration,Video Calls
Mentee_2544,Cloud Engineer,Junior,['Serverless Architecture'],Python,"['Clojure', 'Ruby', 'Scala']",Non-binary,Enterprise Software,Masters,2,Freelance,Martinezville,Career Guidance,Email
Mentee_2545,Digital Marketing Specialist,Junior,"['PPC Advertising', 'Email Marketing']",None,"['SQL', 'CSS', 'JavaScript']",Non-binary,Government,Masters,2,Full-time,Jennifertown,Technical Skills,Video Calls
Mentee_2546,Game Designer,Junior,"['Gameplay Mechanics', 'Game Balancing']",None,"['C#', 'HTML5', 'JavaScript']",Female,Gaming,Bachelors,3,Freelance,Ayalaland,Technical Skills,Email
Mentee_2547,Data Engineer,Junior,"['Kafka', 'Big Data Technologies']",SQL,"['C++', 'Go', 'Java']",Non-binary,Biotechnology,Masters,2,Full-time,Debrafort,Project Collaboration,Video Calls
Mentee_2548,Database Administrator,Junior,['Security Management'],SQL,"['SQLite', 'PostgreSQL', 'Oracle']",Non-binary,Cybersecurity,PhD,2,Freelance,Liuburgh,Project Collaboration,Email
Mentee_2549,SEO Specialist,Junior,"['Off-Page SEO', 'Analytics', 'Keyword Research']",None,"['HTML', 'SQL', 'CSS']",Non-binary,Retail,Masters,2,Freelance,Campbellland,Project Collaboration,Email
Mentee_2550,IT Consultant,Junior,['Business Analysis'],None,[],Male,Mobile Development,Bachelors,3,Full-time,New Nancyport,Technical Skills,Email
Mentee_2551,Game Developer,Entry,['Game Design'],C#,"['Python', 'HTML5', 'Swift']",Prefer not to say,Manufacturing,High School,0,Full-time,Cruzhaven,Project Collaboration,Chat
Mentee_2552,ERP Consultant,Entry,['ERP Implementation'],None,"['PHP', 'SQL', 'Python']",Male,Enterprise Software,PhD,0,Part-time,Smithmouth,Technical Skills,Email
Mentee_2553,Data Analyst,Entry,"['Reporting', 'Statistical Analysis']",Python,"['R', 'JavaScript', 'Excel']",Prefer not to say,Mobile Development,High School,1,Full-time,North Joseph,Career Guidance,Video Calls
Mentee_2554,AR/VR Content Creator,Entry,['Animation'],C++,"['Java', 'Python', 'JavaScript']",Female,Retail,Bachelors,0,Part-time,Jamesport,Project Collaboration,Chat
Mentee_2555,Game Developer,Mid,"['Unreal Engine', 'Game Design']",C++,"['Java', 'Python', 'Swift']",Female,Biotechnology,Masters,7,Freelance,Barnesfort,Technical Skills,Chat
Mentee_2556,Robotics Engineer,Junior,"['Control Systems', 'Embedded Systems', 'Robot Kinematics']",C,"['C++', 'Java', 'Rust']",Male,Telecommunications,Bachelors,3,Freelance,New Lawrencetown,Career Guidance,Email
Mentee_2557,Quality Assurance Engineer,Mid,"['Test Planning', 'Test Automation']",None,"['Java', 'Python', 'Ruby']",Non-binary,Cloud Computing,Masters,7,Freelance,Lake Cameronchester,Technical Skills,Video Calls
Mentee_2558,Digital Marketing Specialist,Mid,['Social Media Marketing'],None,"['CSS', 'Python', 'SQL']",Prefer not to say,Telecommunications,Bachelors,7,Full-time,Port Stephanie,Technical Skills,Video Calls
Mentee_2559,Artificial Intelligence Engineer,Junior,"['Neural Networks', 'Natural Language Processing']",R,"['C++', 'Java', 'Julia']",Non-binary,Web Development,Bachelors,3,Full-time,Richardberg,Project Collaboration,Video Calls
